"label","numbering","text"
"PEMBUKAAN (DIKTUM)","MENETAPKAN","PERATURAN DAERAH TENTANG PENGHORMATAN, PELINDUNGAN, DAN PEMENUHAN HAK PENYANDANG DISABILITAS."
