"label","numbering","text"
"PEMBUKAAN (DIKTUM)","MENETAPKAN","PERATURAN DAERAH TENTANG PERUSAHAAN PERSEROAN DAERAH BANK PEREKONOMIAN RAKYAT ARTHA KANJURUHAN PEMERINTAH KABUPATEN MALANG."
